,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
72603,0.953,['Patti Page'],0.324,146440,0.121,0,6MIT8siiTfi6nf2k9B3vyE,1.04e-05,11,0.134,-15.097999999999999,1,Amazing Grace,19,1966,0.0286,86.212,0.182,1966
152619,0.0441,"['Clean Bandit', 'Demi Lovato']",0.737,222653,0.636,0,6kPJZM97LwdG9QIsT7khp6,6.659999999999999e-05,11,0.35,-4.546,0,Solo (feat. Demi Lovato),77,2018-05-17,0.0437,105.005,0.565,2018
100840,0.958,['Jerry Vale'],0.231,176493,0.147,0,2zjj3x6ZGPitoijpUMi8p7,0.0006190000000000001,2,0.6809999999999999,-14.475,1,Come Back to Sorrento,31,1956,0.035,92.35799999999999,0.139,1956
80643,0.828,"['Natasha Richardson', 'Alan Cumming']",0.618,252453,0.196,0,5ySJFXo0jQmn8O8J81yzJD,0.0,9,0.10099999999999999,-11.415,1,"Cabaret (from ""Cabaret"")",38,1947,0.0728,113.40100000000001,0.4320000000000001,1947
102678,0.5760000000000001,"['Orquesta Harlow', 'Larry Harlow', 'Junior Gonzalez']",0.623,386853,0.7190000000000001,0,1mpKcP8f2gQrInkh2FLb1N,0.000192,9,0.249,-4.86,0,La Cartera,47,1974-01-01,0.0541,96.845,0.92,1974
34028,0.611,"['Dizzy Gillespie', 'Sonny Rollins', 'Sonny Stitt']",0.38799999999999996,531840,0.5760000000000001,0,1eXrjVnfl4ZnAzt3FfFxwv,0.0504,3,0.165,-12.050999999999998,1,Wheatleigh Hall,6,1958-01-01,0.0392,157.124,0.804,1958
98891,0.965,['Count Basie & His All American Rhythm Section'],0.461,208360,0.0596,0,2osJwDMeaXDgexl0c1qTs6,0.92,5,0.13,-21.956,1,Way Back Blues,4,1936,0.0461,78.656,0.396,1936
16110,0.193,['24kGoldn'],0.608,180747,0.7659999999999999,0,7yL4wdksHlDnmKvofxMTBE,0.0,1,0.131,-5.65,1,A LOT TO LOSE,66,2019-11-22,0.0474,159.999,0.425,2019
96736,0.0304,['Hannah Montana'],0.5770000000000001,224187,0.9059999999999999,0,12wSL3tGk3MtbDEhfG7xy3,0.0,8,0.18899999999999997,-3.673,1,You'll Always Find Your Way Back Home,63,2009-01-01,0.0583,152.946,0.6920000000000001,2009
112529,0.0288,['Warren Zevon'],0.799,259320,0.883,0,4B9MPmBNMqJkJCpj93NtOe,0.0818,8,0.0442,-6.659,1,Night Time in the Switching Yard - 2007 Remaster,41,1978-06-01,0.0493,113.36,0.9640000000000001,1978
147605,0.96,"['Johann Sebastian Bach', 'Zubin Mehta', 'New York Philharmonic', 'Isaac Stern', 'Itzhak Perlman']",0.539,232293,0.375,0,4iYIRlCTOUE26lYwtvXEDY,0.00285,7,0.469,-14.299000000000001,0,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",33,1967,0.0554,93.52799999999999,0.86,1967
150914,0.0564,"['Nas', 'Bravehearts']",0.64,297907,0.721,1,0LAlDN9m1VodUMl6Ww1cm1,0.000842,7,0.774,-6.955,1,Oochie Wally - Remix,46,2000-11-06,0.322,93.346,0.7140000000000001,2000
138720,0.513,['The Supremes'],0.545,179413,0.5710000000000001,0,4SJD7eiJuEwFFGILbfeZCO,0.000124,7,0.647,-10.936,1,Ask Any Girl,24,1964-08-31,0.0404,129.841,0.6559999999999999,1964
41964,0.564,['Hank Thompson'],0.499,173680,0.8959999999999999,0,7dVPfFvkH2bJlmjOxtLxjU,1.04e-06,4,0.07400000000000001,-5.064,1,Rovin' Gambler,10,1959-01-01,0.105,186.18200000000002,0.82,1959
131859,0.386,['The Temprees'],0.483,198773,0.255,0,0rxKaqnFQqL8s2AOSeAUpQ,0.0,7,0.275,-14.573,1,A Thousand Miles Away,39,1984-01-01,0.032,74.958,0.297,1984
99677,0.815,['Stan Getz'],0.551,164984,0.47600000000000003,0,1eWEHf5kjscm4F0ZMUmJFt,0.8759999999999999,7,0.0511,-6.981,1,Don't Worry 'Bout Me,0,1944-04-23,0.0314,73.445,0.7909999999999999,1944
147707,0.5,['Joni Mitchell'],0.524,149867,0.44299999999999995,0,6sPcNGvVFAi4XcvgyAcgsi,0.0,7,0.0855,-9.291,1,Night in the City,31,1968-03-01,0.0331,116.79,0.599,1968
113085,0.0481,['The Replacements'],0.529,241773,0.8109999999999999,0,4QuYdbaC0j3lzmt5hLgMjj,0.00035800000000000003,0,0.3670000000000001,-7.343,1,Unsatisfied,43,1984,0.0318,121.259,0.43799999999999994,1984
61280,0.337,['Britney Spears'],0.636,279387,0.489,0,4MOBPIIRUgHTBAp0NpgLTm,0.0,9,0.29100000000000004,-8.097999999999999,1,Where Are You Now,42,2000-05-16,0.0263,125.616,0.297,2000
132127,0.0855,['Europe'],0.5329999999999999,226440,0.861,0,5cUENUZPejtoGUs8ScWh33,0.0,6,0.11800000000000001,-5.1110000000000015,0,Danger On the Track,41,1986,0.0531,96.935,0.514,1986
60073,0.00396,['Ziggy Marley & The Melody Makers'],0.6970000000000001,294707,0.601,0,0JOrOlcdl8SFxRiigbVDVP,0.000487,7,0.243,-13.81,1,Conscious Party,27,1988,0.134,141.878,0.8140000000000001,1988
36582,0.000521,['Minutemen'],0.612,90867,0.6940000000000001,0,1lLn8bE7aM5TSjYI1mQheE,0.198,5,0.0946,-11.847000000000001,1,The Big Foist,27,1984-07-24,0.0613,101.587,0.821,1984
101463,0.858,"['James Cleveland', 'The Angelic Choir']",0.43,366533,0.43799999999999994,0,4hZCpQ2P8I8wllw53cbZ4S,0.0019100000000000002,1,0.263,-13.38,1,Peace Be Still,28,1962-02-01,0.0534,180.09599999999998,0.619,1962
64409,0.24100000000000002,"['MGM Studio Orchestra', 'André Previn']",0.6809999999999999,60933,0.0808,0,6JZHszIqyM6K2Fyk7P2h2Y,0.201,0,0.11900000000000001,-21.81,1,Armenonville / It's A Bore Prelude,5,1958-08-04,0.0716,108.765,0.782,1958
96518,0.679,['Santana'],0.4970000000000001,195867,0.552,0,4nmne9J3YCEdhvjTzwiAgu,0.0314,9,0.08900000000000001,-7.102,0,Black Magic Woman,62,2007-09-25,0.0307,124.359,0.633,2007
43324,0.535,['The Wailers'],0.693,194427,0.623,0,2MwdEFa0A1r8B7TSRQ6d2a,0.6809999999999999,2,0.1,-8.49,1,The Oppressed Song - Remastered 2001,30,1973-10-19,0.0454,143.41,0.541,1973
74232,0.992,"['Frédéric Chopin', 'Daniel Barenboim']",0.35,374133,0.036000000000000004,0,34bmJZRYUYgriJFWgwAp2e,0.892,0,0.0766,-23.26,1,"Nocturne No.13 In C Minor, Op.48 No.1",31,1982-01-01,0.0475,73.175,0.0398,1982
93849,0.222,"['The Rolling Stones', 'Bob Clearmountain']",0.617,262400,0.45899999999999996,0,0QVJsWtmgj9SWZaLYiX2i3,0.0415,1,0.285,-9.292,0,Heaven - Remastered,58,1981-08-24,0.0368,114.49700000000001,0.11900000000000001,1981
169332,0.0275,"['The Living Tombstone', 'Eile Monty', 'Orko']",0.535,185477,0.672,0,4ujxDgeTs9YpwMKHSmZ4qc,0.0,3,0.327,-4.417,0,Die In a Fire (feat. EileMonty & Orko),61,2015-04-24,0.0699,110.04799999999999,0.521,2015
144084,0.0678,['Travis Scott'],0.804,156886,0.763,1,6BJbOXDlgVAXSaq6wYFYT2,0.0,2,0.368,-5.48,1,NC-17,70,2018-08-03,0.0519,136.05200000000002,0.0585,2018
108626,0.945,['Umm Kulthum'],0.21,306587,0.426,0,1bQuTNW5Mx3kOsuf1XeBsp,8.32e-05,4,0.743,-13.87,0,Ya Lelet El Ead,1,1939-01-01,0.055,82.87700000000002,0.46399999999999997,1939
58785,0.4270000000000001,"['Ray Barretto', 'Rubén Blades']",0.544,496320,0.596,0,357Nl89FaUwQuAyhnPv8kF,0.11599999999999999,9,0.0948,-9.776,0,Canto Abacuá,25,1975-12-31,0.0908,113.625,0.447,1975
127377,0.973,['Lead Belly'],0.691,41146,0.198,0,34OGWKaOYzmDfn0i4gbgUD,0.00256,9,0.0969,-8.312000000000001,1,Julie Ann Johnson,1,1939-09-09,0.0706,103.37299999999999,0.9670000000000001,1939
115763,0.223,['Kirk Franklin'],0.745,307973,0.753,0,0UQDSP8cz6WmLJckO5jqUQ,0.0,1,0.705,-2.408,1,I Smile,58,2011-03-21,0.16399999999999998,144.05700000000004,0.589,2011
99296,0.991,['Marika Papaggika'],0.218,168907,0.33299999999999996,0,0DrigipdhH0zqoBAQYvCgW,0.981,0,0.192,-12.962,1,Kinisa o mauros,0,1940-01-01,0.0433,75.816,0.247,1940
55632,0.48100000000000004,"['Chloe x Halle', 'Swae Lee', 'Mike WiLL Made-It']",0.816,184493,0.5710000000000001,1,2RIwyaOBDgvnr2NsgCEPTO,0.00020800000000000001,4,0.133,-7.141,0,Catch Up (feat. Mike WiLL Made-It),60,2020-06-12,0.0418,105.02600000000001,0.541,2020
92590,0.542,['Johnny Cash'],0.679,183253,0.52,0,7xrODhgXFNVsRtKoyt5rJo,0.0,8,0.787,-13.562000000000001,1,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",48,1968-05-01,0.235,121.411,0.8340000000000001,1968
150070,0.11900000000000001,"[""Guns N' Roses""]",0.5579999999999999,326667,0.978,1,4PSnQLK4uSmFfuZYEcXNUp,0.0504,11,0.111,-6.728,1,Bad Obsession,49,1991-09-17,0.0475,124.199,0.6509999999999999,1991
45856,0.124,['Aretha Franklin'],0.688,211000,0.8079999999999999,0,3jg3ECrVJM63ylcqhWF7xE,0.00158,2,0.126,-8.207,1,Spanish Harlem,42,1998-03-17,0.0552,115.801,0.883,1998
136725,0.992,['Isaura Garcia'],0.621,168040,0.22,0,7sBcmEpdsJdPkBNLd3T5T5,0.305,9,0.142,-13.07,0,Dura Nega,0,1944,0.0511,89.814,0.596,1944
87777,0.0332,['Drake'],0.754,198973,0.449,1,6DCZcSspjsKoFjzjrWoCdn,8.290000000000001e-05,7,0.552,-9.211,1,God's Plan,84,2018-06-29,0.109,77.169,0.35700000000000004,2018
94266,0.187,['Rene & Angela'],0.562,255973,0.47600000000000003,0,7GPd68coLrQ0prQcbceWkG,1.31e-06,10,0.0923,-10.429,0,Your Smile,48,1985,0.0412,142.964,0.389,1985
18543,0.95,['Nina Simone'],0.255,162333,0.182,0,2sNsQ3PX4ZXMF2m1Hm4RHC,0.0335,0,0.166,-16.803,1,Something Wonderful,21,1964-11-01,0.0364,131.461,0.158,1964
160873,0.0959,['MercyMe'],0.618,206587,0.9059999999999999,0,4ZpmGpw5L8kG0VNr3Zhgji,1.93e-05,7,0.508,-4.81,1,Dear Younger Me,52,2014-04-08,0.0862,99.014,0.631,2014
72067,0.98,"['Giovanni Gabrieli', 'The Philadelphia Brass Ensemble', 'The Cleveland Brass Ensemble', 'The Chicago Brass Ensemble', 'Richard Burgin']",0.326,148813,0.355,0,1z6krxf3ZvPbTZ222AfeHK,0.865,10,0.187,-11.914000000000001,1,Canzona per Sonare No. 2,5,1960,0.0283,84.315,0.5870000000000001,1960
53805,0.965,['Vienna Teng'],0.633,233467,0.14300000000000002,0,6anScmEgi2LUoGRD9PpFVu,1.11e-05,11,0.109,-15.375,1,Lullabye for a Stormy Night,39,2002-11-05,0.0375,114.131,0.382,2002
15463,0.0055899999999999995,['The Wanted'],0.5529999999999999,205400,0.937,0,34A8fwLutuMtIC0XLKdkqq,0.0,11,0.363,-4.056,1,We Own The Night,50,2013-01-01,0.12,103.97,0.5479999999999999,2013
84078,0.0204,['Kim Carnes'],0.675,228000,0.649,0,0odIT9B9BvOCnXfS0e4lB5,0.0,5,0.0959,-10.270999999999999,1,Bette Davis Eyes,71,1981-01-01,0.0319,116.624,0.596,1981
145332,0.9940000000000001,"['Zohrabai Ambalawali', 'G. M. Durrani']",0.821,165883,0.284,0,7y2EQ1QlKoJfBKOwRWDIoB,0.738,1,0.171,-8.922,1,Bura Na Mano,0,1944-12-01,0.466,98.071,0.894,1944
140846,0.20199999999999999,['Kenny G'],0.359,197947,0.434,0,4Z74ELzHyF0JBB4z0rZYc5,0.758,5,0.091,-8.709,1,Loving You - Edit,33,1986,0.035,76.098,0.129,1986
32031,0.799,['The Script'],0.444,228147,0.39799999999999996,0,018Idkvf82hi44UZmIXiGB,0.0,6,0.114,-8.01,1,"Never Seen Anything ""Quite Like You"" - Acoustic",70,2018-04-18,0.03,79.874,0.361,2018
38834,0.158,['Hank Williams III'],0.387,225107,0.52,0,6CNWBhxQaliNFQnMXXaoRs,5.78e-06,4,0.0829,-7.065,0,D Ray White,42,2006-02-28,0.0299,125.859,0.6629999999999999,2006
22530,0.0624,['Linkin Park'],0.545,204173,0.861,0,17bgialGAwoiGj1STY4cnR,0.0,3,0.131,-4.819,0,Easier to Run,50,2003-03-24,0.034,105.01700000000001,0.27899999999999997,2003
93125,0.514,['Eagles'],0.5660000000000001,207059,0.297,0,0huHTieLTlluurvasQLB74,4.08e-06,9,0.11599999999999999,-10.489,1,Doolin-Dalton - 2013 Remaster,51,1973,0.0281,126.021,0.17800000000000002,1973
131363,0.0754,"['Kenny Rogers', 'Dottie West']",0.47200000000000003,190000,0.6970000000000001,0,0Lg4K8eyXWPg4WGoCYeczg,1.85e-05,9,0.0361,-11.083,1,All I Ever Need Is You,44,1979-03-19,0.0523,184.885,0.81,1979
127798,0.946,"['Richard Rodgers', ""Salvatore Dell'Isola"", 'Pat Suzuki', 'Larry Blyden']",0.71,213840,0.213,0,7o7ou0mRtu7noFGVQdWWbg,0.000305,2,0.14300000000000002,-13.677999999999999,1,Flower Drum Song (1957): I Enjoy Being A Girl - Voice,0,1943,0.0351,102.273,0.597,1943
120688,0.907,"['Peter, Paul and Mary']",0.527,188200,0.25,0,6FPwoNnpbqqIyiDyXhRPtZ,0.325,10,0.141,-19.277,1,Early Mornin' Rain,32,1965,0.0288,95.7,0.622,1965
110518,0.835,['Frankie Laine'],0.504,190933,0.265,0,6SYQwsOxHW5uUYjUpOKtIC,0.0,5,0.604,-16.424,1,Jezebel,29,1958,0.0344,136.721,0.39299999999999996,1958
135779,0.995,"['Francisco Canaro', 'Charlo']",0.7240000000000001,155000,0.247,0,5QNuLRQqcZziH8UkXRNyHn,0.9179999999999999,7,0.34299999999999997,-10.845999999999998,1,Mama Yo Quiero de Eso - Remasterizado,0,1929-11-05,0.153,100.5,0.838,1929
81052,0.99,['Ahmad Jamal'],0.621,223067,0.0564,0,0WyEmh5EB5e7y3Ve4lzJLR,0.778,7,0.13699999999999998,-20.148,0,Old Devil Moon,29,1951,0.0486,121.241,0.222,1951
40168,0.34,['Hopsin'],0.826,244844,0.863,1,6DLlxJucyETo8X4YPVIAz7,0.0,11,0.0696,-5.8820000000000014,1,Kumbaya,65,2020-06-09,0.331,112.037,0.621,2020
72508,0.95,['Morgana King'],0.361,182627,0.142,0,5JyuDQnWSPJ3ezEg3fRLjY,0.0261,9,0.11699999999999999,-20.363,1,It's a Quiet Thing,18,1965,0.0343,81.219,0.245,1965
83256,0.0916,['The Doobie Brothers'],0.575,207267,0.912,0,4nXkbcTj3nyww1cHkw5RAP,0.0021100000000000003,7,0.0562,-7.275,0,Long Train Runnin',72,1973,0.0393,117.399,0.843,1973
75063,0.138,['Pixies'],0.6809999999999999,182400,0.685,0,2f2kzFzXSKv4XZyx2wYoh6,0.00031099999999999997,6,0.0443,-12.883,0,Dig for Fire,30,1990-08-13,0.0255,107.618,0.845,1990
155842,0.0994,['Roberto Carlos'],0.544,151800,0.628,0,3RdzCDW0PIuXh3P8YfYU3S,0.0,2,0.32299999999999995,-9.613,1,É Proibido Fumar - Versão remasterizada,41,1964-04-07,0.0323,147.116,0.871,1964
135241,0.61,['The Weeknd'],0.56,220293,0.6779999999999999,1,7DKS0rX27cCEPsK0R6tFWS,1.42e-05,10,0.111,-6.1670000000000025,0,Wasted Times,72,2018-03-30,0.0581,122.585,0.29,2018
74091,0.0334,['Santana'],0.40700000000000003,234973,0.647,0,3NSnydckAsfNX0bbRdAoeg,0.0164,9,0.11599999999999999,-13.96,1,Searchin',23,1981-04-29,0.0393,123.99700000000001,0.763,1981
125379,0.000463,['Pierce The Veil'],0.48,223547,0.977,0,3EKh7JNsBrGoh2xqPotBKT,2.82e-06,6,0.355,-1.993,1,Hell Above,57,2012-07-17,0.11699999999999999,129.999,0.331,2012
30061,0.848,"['Dave Matthews', 'Tim Reynolds']",0.537,279960,0.38299999999999995,0,4yUiOGs4f5TDEnQ1MWeBBG,0.0142,8,0.9059999999999999,-13.148,1,"Satellite - Live at Luther College, Decorah, IA - February 1996",37,1999-01-25,0.0328,130.591,0.614,1999
136238,0.975,['Jack Teagarden & His Band'],0.5670000000000001,307800,0.0709,0,4Lb2WGIEOXMYzXNlPmhFWz,0.000653,8,0.358,-20.518,1,Stars Fell On Alabama,0,1939,0.0432,79.913,0.569,1939
120858,0.342,['The Beatles'],0.38,246413,0.627,0,7wvgGz8Mkz7VWpGKztBtBg,0.000231,10,0.092,-9.647,1,Strawberry Fields Forever - Stereo Mix 2015,36,1967-06-01,0.267,95.79700000000001,0.255,1967
69207,0.0015300000000000001,['Silversun Pickups'],0.475,298640,0.861,0,7ETGCDpytsS7Jiz028U7dQ,0.00108,2,0.19899999999999998,-5.5070000000000014,1,Little Lover's so Polite,41,2006-07-25,0.0376,116.37799999999999,0.402,2006
103325,0.0007769999999999999,['Iron Maiden'],0.478,197573,0.823,0,17ozNEchVvcGHSd5bWBNH6,0.22899999999999998,11,0.16899999999999998,-5.346,0,Running Free - 2015 Remaster,40,1980-04-14,0.20600000000000002,171.263,0.764,1980
1140,0.778,['Vasilis Agrafiotis'],0.42200000000000004,302400,0.424,0,0xnO1zNV1uXTLKo9n5o3MU,0.00061,7,0.134,-11.699000000000002,1,Pou isoun perdika grammeni,0,1950-01-01,0.042,179.81900000000005,0.8029999999999999,1950
115734,0.21899999999999997,"['Big Time Rush', 'Jordin Sparks']",0.638,209933,0.705,0,2l8sAa7La9rjejJAmHdPEB,0.0,2,0.156,-4.47,1,Count On You (feat. Jordin Sparks),54,2010-10-11,0.035,91.961,0.304,2010
149366,0.0176,['Rush'],0.58,299973,0.9229999999999999,0,0HJsaW48EYnIxH627aRHWN,0.000678,4,0.124,-7.419,0,The Body Electric,34,1984-01-01,0.0468,139.509,0.695,1984
169795,0.107,['Juice WRLD'],0.664,156621,0.8320000000000001,1,0baYVkFX4vIXXmIuHRWXDN,0.0,10,0.7759999999999999,-3.1660000000000004,0,Out My Way,65,2019-03-08,0.34,164.144,0.498,2019
113676,0.000547,['Slayer'],0.494,280360,0.981,0,7HMx2CM0535iwluDCKYWm1,0.00131,8,0.133,-4.0969999999999995,0,Skeletons Of Society,43,1990-01-01,0.134,106.821,0.353,1990
86815,0.0114,['Jamey Johnson'],0.628,345120,0.601,0,73sWpECi7iZrcISLSRxuaH,2.6300000000000002e-05,0,0.32,-7.0360000000000005,1,High Cost Of Living,63,2008-01-01,0.0368,86.006,0.396,2008
66148,0.6609999999999999,['Tom T. Hall'],0.5760000000000001,191573,0.514,0,3sJC6S65w4uniSSm0dhnqh,0.0,7,0.48100000000000004,-14.205,1,That Song Is Driving Me Crazy,23,1975-03-29,0.107,164.232,0.8759999999999999,1975
25638,0.8170000000000001,['The Brute Force Steel Band'],0.7,143560,0.342,0,36AN9rflnWmQqKCgdOguIC,0.855,9,0.0495,-20.651,0,Mambo No. 5,3,1955-01-01,0.0626,107.618,0.91,1955
152098,0.002,['Maroon 5'],0.662,255267,0.578,0,62FOsBpnZXEoPc1Qo9hcap,2.45e-06,3,0.10400000000000001,-2.637,1,Beautiful Goodbye,53,2012-01-01,0.0343,168.04,0.40399999999999997,2012
112508,0.0515,['The Hollies'],0.635,180307,0.524,0,5mLqHfJcDSfJo31eWVFyjF,0.0,0,0.17,-11.777999999999999,1,Sorry Suzanne,39,1978-07-01,0.0304,123.917,0.914,1978
111275,0.653,['Peaches & Herb'],0.489,154173,0.20800000000000002,0,0d9rN4NbUgOtuPyQa2286E,1.87e-06,7,0.102,-14.905999999999999,1,Close Your Eyes,32,1966,0.0306,81.48899999999998,0.48,1966
88120,0.986,['Ignacio Corsini'],0.345,140013,0.237,0,5To3LZIEi3F2Uto6huARlu,0.93,6,0.168,-19.972,0,Juan de los Santos Arena - Remasterizado,0,1923-03-29,0.0527,62.794,0.36,1923
55903,0.992,"['Domenico Scarlatti', 'Murray Perahia']",0.408,178840,0.207,0,5CshG2z1pMCC9AHSmfh94q,0.893,9,0.161,-22.029,1,"Sonata in A Major, K 537",1,1945,0.0355,136.329,0.433,1945
42561,0.895,"['Richard ""Groove"" Holmes']",0.7809999999999999,364760,0.48100000000000004,0,3oKPfKSWAUZxprgz9Sk7uq,0.907,10,0.0941,-13.222000000000001,0,Song For My Father,17,1965,0.0426,114.281,0.667,1965
89729,0.9940000000000001,['Sonny Boy Williamson I'],0.5760000000000001,161681,0.0551,0,3gJ8MUH6MYaX6pDPfPfCqn,0.000161,0,0.245,-20.829,1,Bad Luck Blues,8,1939,0.0705,79.398,0.737,1939
31057,0.0208,['Eminem'],0.5489999999999999,236840,0.883,1,3lSQAn6cmWfYfwuTJry44m,0.0,10,0.237,-3.858,0,Buffalo Bill,49,2009-05-15,0.40299999999999997,175.882,0.7020000000000001,2009
29948,0.000517,['Godsmack'],0.371,303733,0.925,0,0PPM3VNXOaQBLm6auvZDJG,0.20800000000000002,7,0.248,-5.206,0,Now Or Never,36,1998-01-01,0.0804,107.259,0.42200000000000004,1998
115546,0.16399999999999998,"['Twista', 'Erika Shevon']",0.831,251267,0.6859999999999999,1,4B9zlmKyr1L2wYOoaSAA31,0.0,7,0.467,-9.796,1,Wetter,53,2009-01-01,0.102,119.97,0.583,2009
113380,0.0439,['Richard Marx'],0.6729999999999999,281533,0.765,0,4ujVRZd9HdjepbpWSddABF,3.43e-05,5,0.107,-10.615,1,Don't Mean Nothing,44,1987-01-01,0.0256,98.241,0.779,1987
21397,0.535,['O.V. Wright'],0.42100000000000004,182640,0.212,0,1EoQsWMhGojPMVnGx0JySy,1.0300000000000001e-05,9,0.16,-14.228,0,Everybody Knows (The River Song),33,1992-01-01,0.0387,210.41,0.449,1992
150268,0.0525,['Mazzy Star'],0.39,265000,0.519,0,7jLyxBaU1KJvkTXGq7kpha,0.0186,0,0.127,-11.533,1,She's My Baby,42,1993-01-01,0.0302,150.46,0.21,1993
138778,0.831,['Donovan'],0.728,130867,0.16399999999999998,0,1u2iwtRxc4cqW8cd4jKbN7,0.0196,10,0.124,-19.739,1,Summer Day Reflection Song,28,1965-10-22,0.038,110.553,0.741,1965
108564,0.96,"['Niccolò Paganini', 'Michael Rabin']",0.7140000000000001,72467,0.142,0,0n7J34fCNyjeDlHo9aM38A,0.68,3,0.10099999999999999,-14.37,1,"Caprice No. 14, from Op. 1",0,1939,0.13699999999999998,108.816,0.31,1939
142411,0.687,['System Of A Down'],0.637,133573,0.7929999999999999,0,0aueluj36PA9LNoj7d9SFb,0.6709999999999999,8,0.10400000000000001,-11.767000000000001,1,Arto,52,2001-09-04,0.0534,122.94200000000001,0.127,2001
125168,0.0236,['Five For Fighting'],0.401,215200,0.802,0,1MzlQlMCHU4zSyHjVGbMln,0.0,10,0.22399999999999998,-5.646,1,Chances,53,2010-06-15,0.0291,163.987,0.326,2010
115829,0.643,['Rockabye Lullaby'],0.47,231596,0.289,0,0ekE5iqfVY8i0ZPisZHmxs,0.628,0,0.10400000000000001,-11.177,1,A Whole New World - Aladdin,60,2011-04-26,0.0697,83.777,0.337,2011
113610,0.963,['Ella Fitzgerald'],0.44,256867,0.147,0,5jkd3e1qgmsTWJm3NvQ7X4,0.0,8,0.1,-12.761,0,Cry Me A River,51,1989-06-20,0.0359,132.613,0.354,1989
15887,0.14,['Chris Stapleton'],0.633,200213,0.529,0,2heBToLEB7odACQ3xwb32A,0.000519,1,0.132,-10.975,0,Scarecrow In The Garden,60,2017-12-01,0.0288,121.541,0.642,2017
14712,0.166,['Los Inquietos Del Norte'],0.511,158907,0.6679999999999999,0,1KbwX8OD1MseadSS962ODt,1.91e-05,7,0.125,-7.5,1,No Vuelvas Mas,44,2005-07-15,0.0619,156.933,0.591,2005
128621,0.9159999999999999,['Brownie McGhee'],0.7929999999999999,223160,0.152,0,075yqqv5BtqV75qsepECgV,0.18600000000000005,11,0.10400000000000001,-18.335,0,Loving Mama Blues,2,1951-01-01,0.0789,151.644,0.74,1951
20123,0.02,['Gang Of Four'],0.49,149360,0.99,0,0oWAgzNAX4Ke12ScLd429r,3.510000000000001e-05,11,0.213,-3.718,0,Glass,24,1979,0.105,153.936,0.45899999999999996,1979
52905,0.000851,['The March Violets'],0.48,246560,0.902,0,20CMNatKGvGsH9H1WjSYYZ,0.696,9,0.43799999999999994,-10.75,1,Snake Dance,36,1993,0.0386,155.005,0.55,1993
14446,0.516,['A Perfect Circle'],0.536,192333,0.368,0,0u0B4R9mRTu91YraY9KVF7,0.0338,1,0.0921,-12.761,0,A Stranger,44,2003-01-01,0.0296,109.979,0.0949,2003
18766,0.759,['Irma Thomas'],0.268,146000,0.46299999999999997,0,0ZU5cyKKJYiykDWCTPK6kg,3.26e-05,1,0.163,-9.499,1,Times Have Changed,22,1966-01-01,0.0356,187.644,0.7490000000000001,1966
18024,0.8079999999999999,['Johnny Cash'],0.792,99991,0.507,0,7DsgRx1EtA61zNPOftOvnG,0.00018999999999999998,6,0.08900000000000001,-9.88,1,Come in Stranger,12,1958-01-01,0.0557,83.242,0.905,1958
9260,0.996,"['Frédéric Chopin', 'Claudio Arrau']",0.578,66893,0.36200000000000004,0,1WTFAtMpypWPY47Urj8lSq,0.851,8,0.115,-17.237000000000002,0,"24 Préludes, Op. 28: Prélude No. 12 in G-Sharp Minor",0,1951,0.0565,128.636,0.787,1951
158497,0.293,['Michael Learns To Rock'],0.701,273600,0.569,0,7prFpeH9fXA7cL6ZZWLePs,1.7199999999999998e-05,0,0.0703,-6.5870000000000015,1,The Actor,53,1991,0.0272,80.186,0.523,1991
161299,0.302,['Rod Wave'],0.7190000000000001,144960,0.648,1,7w1yRWWeP2s0anD6luiBYs,0.0,9,0.0561,-5.6670000000000025,0,Dark Conversations,64,2019-11-01,0.18899999999999997,158.99200000000005,0.61,2019
146578,0.951,['Hoagy Carmichael'],0.507,187707,0.0498,0,2IMKjlDjQc4kNpq5CdWfGg,0.000303,2,0.161,-19.687,0,Ballad In Blue,16,1956,0.0409,118.167,0.18600000000000005,1956
143383,0.0238,['Falling In Reverse'],0.578,285480,0.909,0,7bsUUgGrtXLxnyjLs226xN,0.0,8,0.258,-3.798,1,Sink Or Swim,53,2011-07-26,0.2,74.985,0.382,2011
113867,0.643,['Bobby Helms'],0.754,130973,0.424,0,3hBXvHLlTHvnbwrPbeoyAj,0.0,2,0.0652,-8.463,1,Jingle Bell Rock,53,1992-01-01,0.0363,119.705,0.8059999999999999,1992
126620,0.98,['Jack Payne'],0.6759999999999999,178693,0.16,0,1nX0OgFPjIgpZcEMKuucTl,0.435,10,0.11199999999999999,-20.535999999999998,1,Exactly Like You,0,1930,0.0341,98.083,0.82,1930
63148,0.0399,"['Loud Luxury', 'Pitbull', 'Nicky Jam', 'Brando']",0.7440000000000001,192507,0.726,0,6e0CvGZf7CouOpYF8toXHC,0.0,1,0.374,-4.675,1,Body On My,66,2019-03-29,0.0463,121.985,0.687,2019
77872,0.0655,"['Mau y Ricky', 'Camilo']",0.618,206279,0.795,0,0UQwlF2pRkr1lMN6kNNUj3,0.0,2,0.309,-1.8,1,La Boca,77,2019-05-03,0.113,185.90099999999998,0.76,2019
